Client,CustomerAccountNumber,AdjustmentTypeCode,EffectiveOn,SundryTypeCode,Amount,Reference,GLAccountCode,GLDescription,Reserved1,Reserved2
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19967,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19968,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19969,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19970,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19971,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19972,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19973,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19974,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19975,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19976,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19977,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19978,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19979,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19980,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19981,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19982,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19983,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19984,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19985,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19986,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19987,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19988,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318276,TBSUB,8/1/2020,6302,1.8,VIN19989,G15,Badge Telepeage - Remboursement Abonnement Juin1000004630,,
WFE France,15318322,TBSUB,8/1/2020,6302,1.8,VIN19990,G15,Badge Telepeage - Remboursement Abonnement Juin1000002961,,
WFE France,15318322,TBSUB,8/1/2020,6302,1.8,VIN19991,G15,Badge Telepeage - Remboursement Abonnement Juin1000002961,,
WFE France,15318353,TBSUB,8/1/2020,6302,1.8,VIN19992,G15,Badge Telepeage - Remboursement Abonnement Juin1000002962,,
WFE France,15318353,TBSUB,8/1/2020,6302,1.8,VIN19993,G15,Badge Telepeage - Remboursement Abonnement Juin1000002962,,
WFE France,15318353,TBSUB,8/1/2020,6302,1.8,VIN19994,G15,Badge Telepeage - Remboursement Abonnement Juin1000002962,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN19995,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN19996,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN19997,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN19998,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN19999,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20000,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20001,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20002,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20003,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20004,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20005,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20006,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20007,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20008,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20009,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20010,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20011,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20012,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20013,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20014,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20015,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20016,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20017,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20018,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20019,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20020,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20021,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20022,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20023,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20024,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20025,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20026,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20027,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20028,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20029,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20030,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20031,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20032,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20033,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20034,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20035,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20036,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20037,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20038,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20039,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20040,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20041,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20042,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20043,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20044,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20045,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20046,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20047,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20048,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20049,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20050,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20051,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20052,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20053,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20054,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20055,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20056,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20057,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20058,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20059,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20060,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20061,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20062,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20063,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20064,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20065,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20066,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20067,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20068,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20069,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20070,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20071,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20072,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20073,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20074,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20075,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20076,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20077,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20078,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20079,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20080,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20081,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20082,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20083,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20084,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20085,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20086,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20087,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20088,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20089,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20090,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20091,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20092,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20093,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20094,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20095,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20096,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20097,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20098,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20099,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20100,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20101,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20102,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20103,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20104,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20105,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20106,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20107,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20108,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20109,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20110,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20111,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20112,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20113,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20114,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20115,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20116,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20117,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20118,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20119,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20120,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318362,TBSUB,8/1/2020,6302,1.8,VIN20121,G15,Badge Telepeage - Remboursement Abonnement Juin1000005429,,
WFE France,15318377,TBSUB,8/1/2020,6302,1.8,VIN20122,G15,Badge Telepeage - Remboursement Abonnement Juin1000002963,,
WFE France,15318389,TBSUB,8/1/2020,6302,1.8,VIN20123,G15,Badge Telepeage - Remboursement Abonnement Juin1000002964,,
WFE France,15318421,TBSUB,8/1/2020,6302,1.8,VIN20124,G15,Badge Telepeage - Remboursement Abonnement Juin1000002965,,
WFE France,15318421,TBSUB,8/1/2020,6302,1.8,VIN20125,G15,Badge Telepeage - Remboursement Abonnement Juin1000002965,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20126,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20127,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20128,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20129,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20130,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318423,TBSUB,8/1/2020,6302,1.8,VIN20131,G15,Badge Telepeage - Remboursement Abonnement Juin1000002966,,
WFE France,15318455,TBSUB,8/1/2020,6302,1.8,VIN20132,G15,Badge Telepeage - Remboursement Abonnement Juin1000002967,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20133,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20134,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20135,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20136,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20137,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20138,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20139,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20140,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20141,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20142,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20143,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20144,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20145,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20146,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20147,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20148,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20149,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20150,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20151,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20152,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20153,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20154,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20155,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20156,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20157,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20158,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20159,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20160,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20161,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20162,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20163,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20164,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20165,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20166,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20167,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20168,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20169,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20170,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20171,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20172,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
WFE France,15318458,TBSUB,8/1/2020,6302,1.8,VIN20173,G15,Badge Telepeage - Remboursement Abonnement Juin1000002968,,
